,Poster_Link,Series_Title,Released_Year,Runtime,Genre,Rating,Overview,Director,Star1,Star2
574,https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/bd3882d7-c0d1-4d67-bc13-a9aa47178d35/300x450,Невозможное,2012,1 ч 49 мин,драма,8.0,2004 год. Семья курортников в Таиланде попадает под мощное цунами.,Хуан Антонио Байона,Наоми Уоттс,Юэн Макгрегор
575,https://avatars.mds.yandex.net/get-kinopoisk-image/10809116/a930d9fd-3e5d-4518-b008-0de8303fbdbe/300x450,Полный армагеддец,2024,1 ч 20 мин,"мультфильм, мюзикл, комедия",7.7,"Симен и Камелла — два сперматозоида в мошонке фаната «Звездных войн». Они живут спокойно, пока их хозяин не находит себе девушку. Так Симен и Камелла отправляются в опасное путешествие до яйцеклетки возлюбленной хозяина через спермициды и противозачаточные.",Расмус А. Сивертсен,Аксель Хенни,Кристиан Рубек
576,https://avatars.mds.yandex.net/get-kinopoisk-image/4716873/62b43299-4f97-4203-a108-e5492c9ecf79/300x450,Ограбление по-аризонски,2024,1 ч 30 мин,"триллер, драма, криминал",6.7,"Аризона. Коммивояжер останавливается в тихом городке округа Юма для заправки машины. Однако бензина нет, а бензовоз ожидается в течение дня. Вместе с остальным автомобилистами он решает подождать заправщика в близлежащем кафе. Туда же заходят и двое бандитов, которые утром ограбили банк в соседнем городе. Им срочно нужно топливо или любая машина с полным баком, чтобы скрыться.",Фрэнсис Галлуппи,Джим Каммингс,Ричард Брейк
577,https://avatars.mds.yandex.net/get-kinopoisk-image/1777765/8ea947c2-1f6e-4972-a94f-d85e30e84700/300x450,Бёрдмэн,2014,1 ч 59 мин,"драма, комедия",7.7,"В центре сюжета бывший актер, некогда сыгравший роль популярного супергероя Бёрдмэна, и теперь, переступая через свое эго, он решает принять участие в новой бродвейской постановке с целью вернуть себе былую славу, блеск и величие.",Алехандро Гонсалес Иньярриту,Майкл Китон,Эдвард Нортон
578,https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/4c2dd163-0681-48c9-97eb-1d4e6e41486a/300x450,Донни Дарко,2001,1 ч 53 мин,"фантастика, триллер, драма, детектив",7.6,"Донни Дарко — обычный старшеклассник, живет с родителями и двумя сестрами. Однажды он встречает человека в костюме кролика, который сообщает парню, что через 28 дней, 6 часов, 42 минуты и 12 секунд наступит конец света.",Ричард Келли,Джейк Джилленхол,Джена Мэлоун
579,https://avatars.mds.yandex.net/get-kinopoisk-image/4774061/9eb59294-ff7f-4f54-977f-acb266e165bf/300x450,Дрянные девчонки,2004,1 ч 37 мин,комедия,7.0,"Проведя детство в Африке с родителями-зоологами, Кэйди Хэрон думала, что знает всё про правило «выживает сильнейший». Но закон джунглей полностью пересматривается, когда домашняя 15-летняя девушка в первый раз попадает в обычную школу и влюбляется в бывшего парня самой популярной девчонки в школе.",Марк Уотерс,Линдси Лохан,Рэйчел Макадамс
580,https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/d5980a64-bb42-40e5-bb5d-45c25c6b7582/300x450,Королевство полной луны,2012,1 ч 30 мин,"семейный, комедия, драма, мелодрама",7.7,"60-е годы XX века. Пара влюблённых подростков, живущих на острове в Новой Англии, убегает из-под присмотра взрослых. Сэм Шакаски — бойскаут, сирота, от которого отказались приемные родители, из-за своего непростого характера ставший изгоем среди других бойскаутов, и Сьюзи Бишоп — замкнутая двенадцатилетняя неуравновешенная девочка, живущая мечтами о волшебных мирах. После обнаружения пропажи местный шериф начинает расследование, а вожатый лагеря бойскаутов организует поисковый отряд.",Уэс Андерсон,Брюс Уиллис,Эдвард Нортон
581,https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/011f046c-e469-4c4e-84c2-a8dc392b55f3/300x450,Иллюзия обмана 2,2016,2 ч 9 мин,"боевик, триллер, комедия, криминал, детектив, приключения",6.7,"«Четыре всадника», команда лучших иллюзионистов мира, снова в сборе! Их «магия» стала еще совершеннее, а враги – опаснее. На сей раз им предстоит спасти свою репутацию и вывести на чистую воду жестокого техномагната…",Джон М. Чу,Джесси Айзенберг,Марк Руффало
582,https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/3d73c701-794e-436b-9f85-6800a0fb27d9/300x450,Дорога,2009,1 ч 51 мин,"драма, триллер",7.2,"На Землю обрушились чудовищные катаклизмы, цивилизация уничтожена, как и практически вся жизнь на планете. Оставшееся человечество разделилось на каннибалов и их добычу. По дороге, покрытой пеплом, идут отец с сыном. Они хотят добраться до теплых мест, чтобы выжить...",Джон Хиллкоут,Вигго Мортенсен,Коди Смит-Макфи
583,https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/3a8875d0-caa7-4f3b-aa54-721e0868c4ad/300x450,Одиннадцать друзей Оушена,2001,1 ч 56 мин,"криминал, триллер",8.1,"После выхода из тюрьмы вора Дэнни Оушена не проходит и 24 часов, а он уже планирует организовать самое сложное ограбление казино в истории. Он хочет украсть 160 млн американских долларов из трёх самых преуспевающих казино Лас-Вегаса. Все эти казино принадлежат элегантному и в то же время жестокому дельцу Терри Бенедикту, который только и мечтает о том, как встретится с бывшей женой Дэнни Оушена - Тесс. Всего за одну ночь Дэнни подбирает команду из одиннадцати «специалистов», способных совершить эту дерзкую кражу. В команде Оушена оказываются первоклассный карточный шулер, молодой искусный вор-карманник и гениальный разрушитель. Чтобы совершить этот безумный и сложный грабёж, Оушену придётся рисковать своей жизнью.",Стивен Содерберг,Джордж Клуни,Брэд Питт
584,https://avatars.mds.yandex.net/get-kinopoisk-image/10671298/3a135739-22c5-4f2f-a5af-64b8d8bbbed3/300x450,Таинственная река,2003,2 ч 18 мин,"триллер, драма, криминал, детектив",7.8,"Джимми Маркум, Дейвид Бойл и Шон Девин — неразлучные приятели с детства. Они вместе играют в хоккей, взрослея на знакомых неспокойных улицах Бостона. Уже взрослыми судьба сводит их вместе перед лицом трагедии: зверского убийства дочери Джимми Маркума — Кэтти.",Клинт Иствуд,Шон Пенн,Тим Роббинс
585,https://avatars.mds.yandex.net/get-kinopoisk-image/4303601/dc96fefb-bf6a-4d26-b694-c02b3293ad31/300x450,Не говори никому,2021,1 ч 37 мин,"триллер, драма",5.8,Во время отпуска в Италии молодая семья из Дании знакомится с милой нидерландской парой с немым ребенком. Несколько месяцев спустя они получают неожиданное приглашение посетить загородный дом новых знакомых. Но обещавший быть приятным уик-энд постепенно становится совсем не приятным.,Кристиан Тафдруп,Мортен Буриан,Сидсель Сим Кох
586,https://avatars.mds.yandex.net/get-kinopoisk-image/4716873/e2d3a565-39a6-4bce-8ade-7033072d9039/300x450,Таксист,1976,1 ч 54 мин,"триллер, драма, криминал",7.8,"Тусклый свет слепых фонарей, скелеты фабричных труб, задыхающихся в собственном дыму. Вавилонские башни небоскребов, все это — ад Нового времени, Нью-Йорк. Ветеран вьетнамской войны Трэвис Бикл ведет свое одинокое такси по ночным улицам бесконечного города, и перед ним разворачивается мрачная панорама человеческих грехов. Как ветхозаветный пророк, он надеется, что однажды небеса пошлют на землю спасительный дождь, который очистит Нью-Йорк от вековой грязи. А когда умирает надежда, остается только ненависть. Огненный ливень обрушится на головы грешников. Таксист позаботится об этом.",Мартин Скорсезе,Роберт Де Ниро,Сибилл Шепард
587,https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/fe447fa1-f73c-4ed7-bbe9-da5444bcf447/300x450,Ноэль,2004,1 ч 36 мин,драма,7.0,"Рождество в Нью-Йорке - самое замечательное время года. По всему городу зажигаются тысячи рождественских елок, которые создают ощущение покоя и счастья. Однако для некоторых людей этого мало, они ждут чего-то невероятного, волшебного, чтобы отвлечься от повседневных тягот и забот.",Чазз Пальминтери,Сьюзен Сарандон,Пол Уокер
588,https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/55a6ce2d-bc58-4384-a757-5161efbcc2c6/300x450,Облачный атлас,2012,2 ч 52 мин,"фантастика, драма, боевик, детектив, приключения",7.8,"Шесть историй — пять реинкарнаций, происходящих в разное время, тесно переплетающихся между собой.",Лана Вачовски,Том Хэнкс,Холли Берри
589,https://avatars.mds.yandex.net/get-kinopoisk-image/10703959/b088e05d-a1f6-405b-8b40-9cb4b3054583/300x450,"Не беспокойся, дорогая",2022,2 ч 3 мин,"драма, триллер, фантастика",6.7,"1950-е. Джек и Элис живут в идеальном корпоративном городке, состоящем сплошь из дизайнерских домов. Пока мужчины работают над секретным проектом «Победа», их жёны занимаются хозяйством, балетом и шопингом — делают всё, чтобы угодить мужьям. Однако со временем Элис начинает подозревать, что компания, в которой трудится Джек, скрывает ужасные тайны.",Оливия Уайлд,Флоренс Пью,Гарри Стайлс
590,https://avatars.mds.yandex.net/get-kinopoisk-image/10703859/e3ce3b14-37ff-43c2-bace-649a9a274e23/300x450,Предчувствие,2023,2 ч 26 мин,"фантастика, триллер, драма, мелодрама",6.4,"В будущем человечество нашло способ избавиться от ненужных эмоций. Решившись на очистку ДНК, Габриэль начинает путешествие по своим прошлым жизням, в каждой из которых встречает Луи. Она ощущает мгновенное взаимное притяжение, но ее преследует предчувствие, что произойдет нечто страшное.",Бертран Бонелло,Леа Сейду,Джордж Маккэй
591,https://avatars.mds.yandex.net/get-kinopoisk-image/6201401/276866e0-96f2-457e-9c1f-b98728f2af38/300x450,Рождество кота Боба,2020,1 ч 32 мин,"драма, семейный",7.8,"До встречи с котом Бобом Джеймс не любил Рождество, но рыжий пушистый хулиган всё изменил. Он в буквальном смысле подарил своему хозяину новую жизнь, сотворив настоящее рождественское чудо. Ведь даже если у тебя пусто в кармане, а во всём городе отключили свет, праздник должен состояться!",Чарльз Мартин Смит,Люк Тредэвэй,Боб
592,https://avatars.mds.yandex.net/get-kinopoisk-image/4303601/d3aa2a2b-5947-43da-8669-688770c2c1b6/300x450,"Рождество, опять",2014,1 ч 20 мин,"драма, мелодрама",6.7,"Бруклин, несколько дней до Рождества. Тихий парень Ноэл — одинокий продавец рождественских елок. Его магазинчик на углу — это трейлер на обычной улице Гринпойнта. Некоторое время назад его бросила подруга, и в это Рождество он приехал в Нью-Йорк один. День за днем Ноэл сонливо продает ели, и, кажется, постепенно отрешается не только от коллег и покупателей, но и от всего мира, пока случайно не находит в парке девушку, потерявшую сознание.",Чарльз Покел,Кентакер Одли,Ханна Гросс
593,https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/ec91f3d0-70ec-4292-917d-5b170d7663f6/300x450,Рок-н-рольщик,2008,1 ч 54 мин,"криминал, боевик, триллер",7.8,"Опасный мир коррупции и жизни криминальных отбросов Лондона, где недвижимость потеснила такого лидера торгового рынка как наркотики, а самыми активными предпринимателями стали преступные группировки. Но каждому, кто хочет проворачивать там свои дела, будь то мелкая сошка Раз-Два или русский теневой миллиардер Юрий Омович, придется сначала договориться с одним человеком – Ленни Коулом.",Гай Ричи,Джерард Батлер,Том Уилкинсон
595,https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/1d6d5807-7c73-408f-823b-0b7a35f418fa/300x450,Подарок на Рождество,1996,1 ч 29 мин,"комедия, приключения, семейный",6.7,"Ужасно занятый на работе отец постоянно опаздывает на семейные мероприятия. После очередной неявки на выступление собственного сына по карате он обещает купить ему на Рождество суперигрушку — Турбомена и, естественно, в суете рождественских хлопот благополучно забывает об обещании. И вот начинается лихорадочная гонка за упомянутой игрушкой в самый последний день. Но уж больно много желающих, а игрушек осталось всего ничего.",Брайан Левант,Арнольд Шварценеггер,Синбад
596,https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/776a6f21-594a-4a28-9f27-ab51589481c8/300x450,Немыслимое,2009,1 ч 37 мин,"триллер, драма",7.3,"Военнослужащий американской армии Янгер принимает ислам и записывает видеообращение, в котором заявляет, что заложил три ядерных заряда в крупных городах Америки. Вскоре террорист попадает в руки сотрудников спецслужб, которые начинают жестоко пытать его, чтобы добыть информацию о нахождении зарядов.",Грег Джордан,Сэмюэл Л. Джексон,Кэрри-Энн Мосс
597,https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/af924598-65b8-47c5-8297-75a661a7c335/300x450,Маска,1994,1 ч 41 мин,"комедия, фэнтези, криминал",8.0,"Скромный и застенчивый служащий банка чувствует себя неуверенно с красивыми девушками и вообще рядом с людьми. Волей судьбы к нему попадает волшебная маска, и Стенли Ипкис приобретает способность превращаться в неуязвимое мультяшное существо с озорным характером.",Чак Рассел,Джим Керри,Кэмерон Диас
598,https://avatars.mds.yandex.net/get-kinopoisk-image/4483445/e141c393-257c-445e-9f0c-1076b2cf67cc/300x450,Из глубины,2024,1 ч 30 мин,"триллер, ужасы",6.0,"Летящий из Лос-Анджелеса на мексиканский курорт самолет терпит крушение над Тихим океаном. Авиалайнер падает и застревает на дне, несколько выживших оказываются в хвосте в воздушном кармане, но кислород постепенно заканчивается, а рядом уже кружат кровожадные акулы.",Клаудио Фах,Софи Макинтош,Колм Мини
599,https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/bdeaa0c2-fe6a-4007-a47b-1d9f9d9547d3/300x450,Ирландец,2019,3 ч 29 мин,"криминал, драма, биография",7.4,"В доме престарелых сильно пожилой мужчина по имени Фрэнк Ширан вспоминает свою жизнь. В 1950-е он работал простым водителем грузовика, совсем не хотел быть гангстером и думал, что маляры — это те, кто красят дома, когда случайно познакомился с криминальным авторитетом Расселом Буфалино. Тот взял парня под своё крыло, начал давать ему небольшие поручения, и вот уже Фрэнк по прозвищу Ирландец сам работает «маляром», мафиозным киллером. Вскоре Рассел сводит его с известным профсоюзным лидером Джимми Хоффой.",Мартин Скорсезе,Роберт Де Ниро,Аль Пачино
600,https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/82f79c4c-f972-4406-a2ac-482115dea618/300x450,Алиса в Стране чудес,2010,1 ч 48 мин,"фэнтези, детектив, приключения, семейный",7.1,"Жизнь 19-летней Алисы Кингсли принимает неожиданный оборот. На викторианской вечеринке, устроенной в её честь, Алисе делает предложение Хэмиш, богатый, но глупый сын лорда и леди Эскот. Не дав ответа, девушка убегает и идёт за кроликом, замеченным ею на лужайке. Кролик как кролик, вот только он одет в камзол и всё время смотрит на карманные часы. Алиса гонится за Белым Кроликом через весь луг и видит, как он исчезает в кроличьей норе. Затем, неожиданно, Алиса падает туда сама, летит вниз по странному, сказочному туннелю и приземляется в круглом зале со множеством дверей. Выпив из бутылки с надписью «ВЫПЕЙ МЕНЯ», она уменьшается в размерах, а откусив от пирожного с надписью «СЪЕШЬ МЕНЯ» — вырастает. Наконец, миновав череду злоключений, Алиса попадает через одну из дверей в чудесный фантастический мир, который его обитатели называют Подземной страной. Там её ждёт целый парад колоритных персонажей: хвастливая Соня, сумасшедший Шляпник, глумливый Чеширский Кот, накурившаяся кальяном гусеница по имени Абессалом, жутковатая Белая Королева и её злобная сестра, Королева Червей, вздорная и раздражительная правительница Подземной страны.",Тим Бёртон,Джонни Депп,Миа Васиковска
601,https://avatars.mds.yandex.net/get-kinopoisk-image/4716873/7d28ea1e-e7bd-45ca-9f22-d38ca1b4d644/300x450,Тайная любовь Казановы,2024,1 ч 48 мин,драма,7.2,"Юные Лючия и Джакомо без памяти влюбляются друг в друга при первой же встрече. В это время в Италии свирепствует оспа и болезнь не обходит девушку стороной. Пытаясь примириться с судьбой, Лючия уезжает из Италии и разрывает все связи с прошлым. Шестнадцать лет спустя, будучи известной куртизанкой под именем Галатея, она вновь встречает Казанову.",Михил Ван Эрп,Дар Зузовски,Джона Хауэр-Кинг
602,https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/e5c20f5b-7ea1-48a3-8d0c-86d8b99d29ce/300x450,Однажды в Токио,2003,1 ч 32 мин,"аниме, мультфильм, драма, комедия, приключения",7.8,"Трое бездомных — алкоголик-бродяга Джин, трансвестит Хана и беглая беспризорница Миюки — живут на улицах Токио. Они уже давно позабыли, что значит иметь крышу над головой и есть три раза в день. Однажды в Сочельник троица находит на улице новорожденную девочку и решает во что бы то ни стало разыскать родителей малютки.",Сатоси Кон,Тору Эмори,Ая Окамото
603,https://avatars.mds.yandex.net/get-kinopoisk-image/4486454/2b3250b7-d227-49cc-8581-0cae78fde944/300x450,Присутствие,2024,1 ч 25 мин,ужасы,7.7,"Ребекка, Крис и их дети Тайлер и Хлоя — обычная семья, справляющаяся со своими трудностями. Вскоре после переезда в новый дом все они начинают ощущать присутствие потустороннего.",Стивен Содерберг,Люси Лью,Джулия Фокс
604,https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/02efb470-d980-4a7d-9b3e-062156a8aa72/300x450,Девять,2009,1 ч 20 мин,"мультфильм, фантастика, боевик, драма, приключения",7.4,"В страшной войне человечество было уничтожено механическими монстрами. Перед тем как погибнуть, профессор, придумавший умные машины, сшил девять тряпичных кукол, вложив в них человеческие души. Девять героев, девять характеров, которым суждено изменить мир.",Шэйн Экер,Элайджа Вуд,Кристофер Пламмер
607,https://avatars.mds.yandex.net/get-kinopoisk-image/10809116/57564979-b5e4-4bd3-be86-d805672607fd/300x450,Я не киллер,2023,1 ч 55 мин,"мелодрама, комедия, криминал",6.7,"Новый Орлеан. Гэри Джонсон — одинокий университетский преподаватель философии и психологии живёт обычной скучной жизнью с двумя кошками. Гэри хорошо разбирается в электронике и однажды начинает помогать полицейским в установке и настройке прослушивающей аппаратуры. Перед началом очередной операции выясняется, что копа, который должен выдавать себя за наёмного убийцу, на 4 месяца отстраняют от работы из-за скандала с применением неоправданного насилия. В итоге, чтобы добыть доказательства и арестовать будущего заказчика убийства, Гэри приходится самому сыграть киллера. Всё проходит успешно, преступник арестован, а Гэри на постоянной основе начинает участвовать в спецоперациях, притворяясь крутым специалистом по устранению. На новом задании судьба сводит Гэри с очаровательной Мэдисон, которая желает убить ненавистного мужа.",Ричард Линклейтер,Глен Пауэлл,Адриа Архона
608,https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/b5374dfd-4768-432c-8526-d21d2cc00e43/300x450,Щелкунчик и четыре королевства,2018,1 ч 39 мин,"фэнтези, приключения, семейный",6.2,"Получив необычный подарок на Рождество, юная Клара отправляется в захватывающее путешествие по загадочным местам: Стране Снегов, Стране Цветов и Стране Сладостей. Но девушке нужно попасть и в четвертое королевство, где ей придется столкнуться с целой армией мышей во главе с невероятно опасным Мышиным Королем.",Лассе Халльстрём,Маккензи Фой,Джейден Фовора-Найт
609,https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/61f747f8-dcc4-4190-a7d8-551b27867ae6/300x450,Дракула,1992,2 ч 8 мин,"ужасы, фэнтези, мелодрама",7.8,"Джонатан и Мина любят друг друга и планируют пожениться. Однако Джонатан вынужден на время оставить невесту одну и отправиться по делам в Трансильванию к графу Дракуле, желающему приобрести недвижимость в столице Великобритании.",Фрэнсис Форд Коппола,Гари Олдман,Вайнона Райдер
610,https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/66209f22-22b7-4c53-af66-63d42d18c34d/300x450,Хозяин морей: На краю Земли,2003,2 ч 18 мин,"боевик, драма, приключения, военный, история",7.6,"Время Наполеоновских войн. Военный парусник Ее Величества «Сюрприз», бороздящий просторы Атлантики, был неожиданно атакован огромным неизвестным кораблем, появившимся из тумана. Благодаря смелости и находчивости команды «Сюрпризу» удается уйти от смерти. Несмотря на тяжелые повреждения и потери, капитан Джек Обри по прозвищу Счастливчик принимает решение преследовать врага и устремляется в погоню, которая уведет его на край света.",Питер Уир,Рассел Кроу,Пол Беттани
611,https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/fdabc400-753b-4779-b4ad-556605f65f24/300x450,"Дом, который построил Джек",2018,2 ч 32 мин,"триллер, драма, криминал, ужасы",7.0,"Америка, 1970-е. За 12 лет блестящей «карьеры» серийному убийце Джеку встречаются назойливая попутчица, наивная подружка и другие очаровательные в своей глупости жертвы. История пяти убийств, к каждому из которых Джек относится как к настоящему произведению искусства.",Ларс фон Триер,Мэтт Диллон,Бруно Ганц
612,https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/543dce27-3a14-4d8b-9d85-3a1b80ec7368/300x450,Король Лев,2019,1 ч 58 мин,"мультфильм, мюзикл, фэнтези, драма, приключения, семейный",7.2,"История об отважном львенке по имени Симба. Знакомые с детства герои взрослеют, влюбляются, познают себя и окружающий мир, совершают ошибки и делают правильный выбор.",Джон Фавро,Джеймс Эрл Джонс,Дональд Гловер
613,https://avatars.mds.yandex.net/get-kinopoisk-image/4716873/569172a7-a034-44c1-9522-cb8e3fa414fe/300x450,Мемуары улитки,2024,1 ч 35 мин,"мультфильм, драма",7.9,"Австралия, 1970-е. В городе Кранберри живёт одинокая женщина по имени Грейс Пудл. Она любит читать любовные романы и коллекционировать декоративных улиток. Однажды в её жизни появляется Пинки — пожилая и эксцентричная женщина, с которой они становятся близкими подругами. С этого момента жизнь Грейс снова наполняется радостью и яркими красками.",Адам Бенжамин Эллиот,Джеки Уивер,Сара Снук
614,https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/1c5b984e-cb11-4e1b-b024-48439615699e/300x450,Философы: Урок выживания,2013,1 ч 47 мин,"драма, фэнтези, история",5.9,"В международной школе в Джакарте таинственный учитель философии в качестве выпускного экзамена предлагает 20 студентам провести эксперимент. Этот опыт будет самым экстремальным, с которым они когда-либо сталкивались. Используя только силу логики, студенты должны выбрать, кто из них будет достоин получить место в подземном бункере - единственном месте, где можно спастись от приближающейся ядерной катастрофы. Бункер рассчитан на десять человек, а значит, тех, кого не выбирают, ожидает жестокая смерть. Реальность классной комнаты эффектно перетекает в воображаемый, но в то же время пугающий мир надвигающегося апокалипсиса...",Джон Хаддлс,Софи Лоу,Джеймс Д’Арси
615,https://avatars.mds.yandex.net/get-kinopoisk-image/10853012/9b762285-00b4-4638-bf86-143fdbe15cc6/300x450,Зачетная принцесса,2024,1 ч 58 мин,"фэнтези, комедия, приключения",6.9,"Рыжеволосая Шанталь мечтает стать блогершей. Но все ее идеи — полный провал. Однажды случается чудо, и девушка попадает в сказочный мир. Там она становится принцессой и устраивает настоящий хаос ради лайков и вирусного контента.",Бора Дагтекин,Йелла Хаазе,Гизем Эмре
616,https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/cb32895b-a8c3-4362-83cd-eaa3990b456b/300x450,Корпорация монстров,2001,1 ч 32 мин,"мультфильм, фэнтези, комедия, приключения, семейный",8.1,"Склизкий гад в сливном бачке, мохнатый зверь, похожий на чудовище из «Аленького цветочка», гигантские мокрицы под кроватью — все они существуют на самом деле. Все, что им нужно — пугать детей, потому что из детских криков они получают электричество. Полнометражный мультфильм рассказывает о кризисах в мире монстров, их жизни. Но однажды вся мирная жизнь монстров оказывается под угрозой: в их мир попадает ребенок. А с детьми столько хлопот, что они могут довести даже монстров.",Пит Доктер,Джон Гудман,Билли Кристал
617,https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/a1e9d460-8ebe-481c-a676-f4537278e07d/300x450,Братья,2009,1 ч 45 мин,"триллер, драма, военный",7.4,"Два брата... Они так не похожи друг на друга. Старший, Сэм - бравый офицер, любящий муж и отец. А младший, Томми, мечется по жизни, словно ходит по лезвию бритвы. Уезжая добровольцем на войну в Афганистан, Сэм просит Томми позаботиться о детях и жене Грейс. Проходит время, родные получают весть, что Сэм погиб. Томми, как может, утешает Грейс. Незаметно между ними вспыхивают чувства.",Джим Шеридан,Тоби Магуайр,Джейк Джилленхол
619,https://avatars.mds.yandex.net/get-kinopoisk-image/4486454/26d3f546-db0c-4ec6-8fef-b87837cbfc80/300x450,"То, что внутри",2024,1 ч 43 мин,"комедия, фантастика",6.6,"Парень собирает в своём загородном доме бывших одногруппников, чтобы отпраздновать собственную грядущую свадьбу. В разгар веселья появляется его бывший друг, с которым никто из присутствующих много лет не общался, и предлагает сыграть в необычную игру.",Грег Жардин,Бриттани О’Грейди,Джеймс Морозини
620,https://avatars.mds.yandex.net/get-kinopoisk-image/10893610/8c983d11-dbe7-4b98-94b4-732abc45ae04/300x450,"Мятежная Луна, часть 1: Дитя огня",2023,2 ч 13 мин,"фантастика, боевик, драма, приключения",5.7,"В галактической империи Праматерь после убийства королевской семьи власть узурпировал коварный сенатор. На окраинах зарождается революция, поэтому среди планет курсирует боевой корабль под руководством безжалостного адмирала Нобла. Когда ищущие повстанцев прибывают на захолустную луну Велдт, чтобы пополнить запасы пищи, а также убивать и насиловать, они неожиданно наталкиваются на сопротивление — загадочная женщина по имени Кора, которую пару лет назад вытащил из обломков корабля местный фермер, оказывается беглянкой из военной элиты империи.",Зак Снайдер,София Бутелла,Эд Скрейн
621,https://avatars.mds.yandex.net/get-kinopoisk-image/4774061/a5b859a9-bbb2-4989-9f72-655587b0549a/300x450,Санта Клаус,1994,1 ч 33 мин,"фэнтези, драма, комедия, семейный",6.9,"В рождественскую ночь продавец игрушек Скотт Кэлвин случайно сталкивает со своей крыши странного старичка. К его невероятному удивлению, там же он обнаруживает припаркованного северного оленя. Пока незнакомец беспомощно барахтается в сугробе, любопытный Скотт вскакивает в седло - и оказывается на Северном Полюсе, где главный эльф убеждает его занять место Санта Клауса, который в данный момент лежит возле дома Кэлвина и не может выполнять свои обязанности. Он соглашается, но одно дело - напялить на себя костюм и плясать с детишками, и совсем другое - быть настоящим Сантой, когда у тебя на самом деле растет борода, пузо, и на глазах седеют волосы. Такого веселого Рождества у него еще не было...",Джон Паскуин,Тим Аллен,Джадж Райнхолд
622,https://avatars.mds.yandex.net/get-kinopoisk-image/9784475/db5a3f55-890e-49e1-90b3-1ec386df564d/300x450,В паутине страха,2022,1 ч 28 мин,ужасы,5.8,"У восьмилетнего Питера нет друзей, и к тому же один одноклассник постоянно его задирает. Однажды ночью мальчик начинает слышать звуки, а затем и голос из стены в своей комнате, но родители говорят, что это всего лишь его богатое воображение. Тем не менее голос за стеной не унимается и сначала рассказывает Питеру, как проучить школьного хулигана, а затем — что его родители скрывают мрачные тайны.",Сэмюэл Бодин,Вуди Норман,Лиззи Каплан
623,https://avatars.mds.yandex.net/get-kinopoisk-image/4774061/ce4b0f97-4811-47ea-b3f1-dfc3395f7849/300x450,Мадагаскар,2005,1 ч 26 мин,"мультфильм, комедия, приключения, семейный",8.0,"Четверо изнеженных животных из Центрального зоопарка в Нью-Йорке - лев Алекс, зебра Марти, жираф Мелман и гиппопотамиха Глория - решаются на побег. Оказавшись после кораблекрушения на экзотическом острове Мадагаскар, населенном лемурами и поедающими их фоссами, путешественники с ужасом понимают, что с городскими привычками им придется распрощаться.  Здесь нет людей, любимых клеток, вкусной кормежки. Начинается шоу «Последний герой» только с животными - нашим друзьям нужно выжить в непривычной среде обитания, где на каждом шагу подстерегает опасность...",Эрик Дарнелл,Бен Стиллер,Крис Рок
624,https://avatars.mds.yandex.net/get-kinopoisk-image/4303601/aad5c70e-7ec3-44ff-ac34-4c3ea6607a21/300x450,Любой ценой,2016,1 ч 42 мин,"боевик, криминал, триллер, драма",7.2,"Тоби и его недавно вышедший из тюрьмы старший брат Таннер узнают, что на их покойной матери висел огромный кредит. И теперь, если не погасить долг в определённый срок, банк присвоит себе семейное ранчо. Пытаясь в столь короткий срок найти необходимую сумму, Тоби уговаривает брата пойти на рискованный шаг — ограбить несколько мелких банков.",Дэвид Маккензи,Крис Пайн,Бен Фостер
